SMILES,molar_mass,log_p_sat,c,volatility
CC(C(=O)(OO))=CC1OC1(O)C(=O),188.1348,-7.114018842592445,6.039451312182738e-06,SVOC
CC(C(=O)(OO))C(=O)C(N(=O)(=O))(ON(=O)(=O))OC(=O),282.1186,-2.809948582240794,0.1824023077867374,IVOC
CC(C(=O)(OO))C(=O)C(N(=O)(=O))(OO)OC(=O)C(=O),281.1306,-6.215598325694945,7.142610778703585e-05,SVOC
CC(C(=O)(OO))C(=O)C1(N(=O)(=O))OC1C(=O)(OO),265.1312,-5.840300953445025,0.00015984795150800562,SVOC
CC(C(=O)(OO))C(=O)C1(N(=O)(=O))OC1C(=O)(OON(=O)(=O)),310.1287,-2.8544928285903373,0.18096572252023288,IVOC
CC(C(=O)(OO))C(=O)C1OC1(ON(=O)(=O))C(=O),249.1318,-3.2493104071611683,0.058568749256875774,IVOC
CC(C(=O)(OO))C(=O)C1OC1(ON(=O)(=O))C(=O)(OON(=O)(=O)),326.1281,-4.424732691072617,0.005119207344654033,IVOC
CC(C(=O)(OO))C(=O)CC(C(=O))C(ON(=O)(=O))(C)C,277.228,-6.641553742944204,2.6413779005573477e-05,SVOC
CC(C(=O)(OO))C(=O)CC(C(=O))C(OO)(C)C,248.2298,-10.02662442757362,9.744884157957035e-09,LVOC
CC(C(=O)(OO))C(=O)CC(ON(=O)(=O))C(=O)(OON(=O)(=O)),312.1446,-4.32219797061665,0.006204475108750592,IVOC
CC(C(=O)(OO))C(=O)OC(=O)C(=O),190.1076,-3.5499059748172765,0.022368697445210826,IVOC
CC(C(=O)(OO))C(=O)OC(OO)C(=O)(OON(=O)(=O)),285.1193,-4.356570710901374,0.005236041695355634,IVOC
CC(C(=O)(OO))C(C(=O)(OO))(C)C(=O)(OON(=O)(=O)),283.1465,-3.2974739671831013,0.05957779441507926,IVOC
CC(C(=O)(OO))C(C)(C(OO))C(=O),192.1666,-4.28725787418255,0.004139684307706798,IVOC
CC(C(=O)(OO))C(C)(C)C(OO)C(=O),206.1932,-8.070664978887343,7.314026858580453e-07,SVOC
CC(C(=O)(OO))C(C)(C)C(OO)CC(=O)(OO),252.2185,-7.384278227449837,4.3455615149344284e-06,SVOC
CC(C(=O)(OO))C1(N(=O)(=O))OC1(O)C(=O)(OO),253.1205,-4.868966166452322,0.0014285924292509612,IVOC
CC(C(=O)(OO))C1(O)OC1(OO)C(=O)(OON(=O)(=O)),285.1193,-6.002254324412206,0.00011839121640757683,SVOC
CC(C(=O)(OO))C1(ON(=O)(=O))OC1(O)C(=O)(OO),269.1199,-7.055409627783836,9.887428955962734e-06,SVOC
CC(C(=O)(OO))C1(OO)OC1(OO)C(=O),224.1223,-8.9599327609597,1.0258869391456512e-07,LVOC
CC(C(=O)(OO))C1(OO)OC1(OO)C(=O)(OON(=O)(=O)),301.1187,-5.606636835078602,0.0003109195874267264,IVOC
CC(C(=O)(OO))C1(OO)OC1C(=O)(OO),224.1223,-5.804004556112552,0.0001469019989962966,SVOC
CC(C(=O)(OO))C1OC1C(=O)(OON(=O)(=O)),237.1211,-5.2185295039579565,0.000598394906323482,IVOC
CC(C(=O)(OO))OOC(=O)C(OO)C(=O)(OON(=O)(=O)),301.1187,-5.04053627892271,0.001144850132937843,IVOC
CC(C(=O)(OON(=O)(=O)))(C(=O))OOC(=O)C(ON(=O)(=O))C(=O),326.1281,-4.358212395452144,0.005966546311070915,IVOC
CC(C(=O)(OON(=O)(=O)))=C(OO)C(O)OC(=O),253.1205,-3.2075394802810155,0.06551413788922428,IVOC
CC(C(=O)(OON(=O)(=O)))=C(OO)C(O)OC(=O)C(=O),281.1306,-6.139625178198913,8.508051935974415e-05,SVOC
CC(C(=O)(OON(=O)(=O)))=C(OO)C1(N(=O)(=O))OC1(OO)C(=O),326.1281,-5.786276053875129,0.00022266879426318905,SVOC
CC(C(=O)(OON(=O)(=O)))=C(OO)C1OC1(ON(=O)(=O))C(=O),310.1287,-3.881633850043391,0.017000249672903478,IVOC
CC(C(=O)(OON(=O)(=O)))=C(OO)C1OC1(OO)C(=O)(OON(=O)(=O)),358.1269,-5.564896986852553,0.0004070869192366939,IVOC
CC(C(=O)(OON(=O)(=O)))=CC1(ON(=O)(=O))OC1(OO)C(=O),310.1287,-3.9745208366520144,0.013726768614450371,IVOC
CC(C(=O)(OON(=O)(=O)))=CC1(OO)OC1(ON(=O)(=O))C(=O),310.1287,-3.849415725267012,0.018309370984260994,IVOC
CC(C(=O)(OON(=O)(=O)))=CC1(OO)OC1(OO)C(=O),281.1306,-5.560772838336517,0.0003226134519918733,IVOC
CC(C(=O)(OON(=O)(=O)))C(=O)C(=O)OC(OO)C(=O)(OON(=O)(=O)),358.1269,-4.251772060838379,0.008371669477730208,IVOC
CC(C(=O)(OON(=O)(=O)))C(=O)C1(OO)OC1(N(=O)(=O))C(=O),310.1287,-4.803234735228398,0.0020363593286649444,IVOC
CC(C(=O)(OON(=O)(=O)))C(=O)C1(OO)OC1(OO)C(=O)(OON(=O)(=O)),374.1263,-5.718558390056252,0.00029854310122145257,SVOC
CC(C(=O)(OON(=O)(=O)))C(=O)CC(C(=O))C(ON(=O)(=O))(C)C,322.2256,-4.770808911226175,0.002279808249598378,IVOC
CC(C(=O)(OON(=O)(=O)))C(=O)CC(C(=O))C(ON(=O)(=O))(C)C(O),338.225,-7.270865504214134,7.566366820976114e-06,SVOC
CC(C(=O)(OON(=O)(=O)))C(C)(C(OO))C(=O)CC(=O)(OON(=O)(=O)),356.1972,-5.986778316613584,0.00015327078285856663,SVOC
CC(C(=O)(OON(=O)(=O)))C(C)(C)C(ON(=O)(=O))C(=O),280.1889,-3.307606869152896,0.057595857442119404,IVOC
CC(C(=O)(OON(=O)(=O)))C(OO)(C)C(=O),223.1376,-3.4575665519452907,0.032475316826796545,IVOC
CC(C(=O)(OON(=O)(=O)))C1OC1(O)C(=O),221.1217,-3.2899759809834253,0.047337200964319974,IVOC
CC(C(=O)(OON(=O)(=O)))C1OC1(OO)C(=O),237.1211,-3.2101114927199905,0.06101068474930139,IVOC
CC(C(=O))=CC(=O)C(O)C(=O),156.136,-5.915563301361179,7.915656482711933e-05,SVOC
CC(C(=O))C(=O)CC(=O),128.1259,-2.3889142665851275,0.21840865956887914,IVOC
CC(C(=O))C(=O)CC(OO)C(=O),174.1513,-5.200568731768689,0.0004580418709761248,IVOC
CC(C(=O))C(C)(C(=O)(OO))C(OO)C(=O),220.1767,-5.802815639793838,0.00014471145477545306,SVOC
CC(C(=O))C(C)(C(=O))C(ON(=O)(=O))C(=O),217.176,-4.289476042038012,0.004654606577808678,IVOC
CC(C(=O))C(C)(C(OO))C(=O)C(=O),188.1779,-5.202963507099384,0.0004922121179759427,IVOC
CC(C(=O))C(C)(C(OO))C(OO)C(=O),206.1932,-7.434956904638222,3.1612920929604585e-06,SVOC
CC(C(=O))C(ON(=O)(=O))(C)C(OO)C(=O),221.1647,-5.875965184173032,0.00012282812363569121,SVOC
CC(C(=O))C1OC1(OO)C(=O),160.1247,-4.146019654772357,0.004775137321204099,IVOC
CC(C(=O))OOC(=O)C(N(=O)(=O))(OO)C(=O),237.1211,-4.701293702825463,0.001968900136970091,IVOC
CC(C(=O))OOC(=O)C(OO)C(=O),192.1235,-4.992936172559192,0.0008150636185253376,IVOC
CC(C(N(=O)(=O))(OO))(C(=O)(OO))OOC(=O),241.1098,-5.992995655093036,0.00010227427245031967,SVOC
CC(C(N(=O)(=O))(OO))(C(=O)(OO))OOC(=O)C(=O),269.1199,-6.002076798637994,0.000111793410418431,SVOC
CC(C(O))(C(=O)(O))C(=O)C(O)C(=O)(OON(=O)(=O)),267.1471,-6.267707918808507,6.019906366521875e-05,SVOC
CC(C(O))(C(=O)(O))C(=O)CC(=O)(OO),206.1501,-6.585205731857004,2.2362739715158125e-05,SVOC
CC(C(O))(C(=O)(O))C(C(=O))CC(=O)(O),204.1773,-10.20723042300727,5.288399122721593e-09,LVOC
CC(C(O))(C(=O)(O))C(ON(=O)(=O))C(=O)(O),223.1376,-8.372465426146162,3.950522344161944e-07,SVOC
CC(C(O))(C(=O)(O))C(OO)CC(=O)(OON(=O)(=O)),269.1629,-8.687411219608832,2.3075502663668687e-07,LVOC
CC(C(O))(C(=O)(OO))C(=O)CC(=O)(OON(=O)(=O)),267.1471,-4.9942712493697865,0.0011298646100143346,IVOC
CC(C(O))(C(=O)(OO))C(C(ON(=O)(=O)))C(=O)(OON(=O)(=O)),314.1605,-4.855840709070414,0.0018275028437019817,IVOC
CC(C(O))(C(=O)(OO))C(ON(=O)(=O))CC(=O)(OON(=O)(=O)),314.1605,-7.584975273020188,3.4097575326016e-06,SVOC
CC(C(O))(C(=O)(OO))C(OO)(C(ON(=O)(=O)))C(=O),269.1629,-5.8275164519696006,0.00016712673846783422,SVOC
CC(C(O))(C(=O)(OON(=O)(=O)))C(C(=O))C(ON(=O)(=O))(C)C(=O)(OO),356.1972,-6.642613136293533,3.385513547131523e-05,SVOC
CC(C(O))(C(=O)(OON(=O)(=O)))C(C(=O))CC(=O)C(=O)C,291.2115,-6.988344841297605,1.2485641793244378e-05,SVOC
CC(C(O))(C(=O)(OON(=O)(=O)))C(C(=O))CC(ON(=O)(=O))C(=O)C,338.225,-7.522957912798486,4.234430251615941e-06,SVOC
CC(C(O))(C(=O)(OON(=O)(=O)))C(OO)(C(=O)(O))C(=O),283.1465,-8.187134306785293,7.681111720239341e-07,SVOC
CC(C(O))(C(=O)(OON(=O)(=O)))C(OO)C(O)(C)C(=O)(OON(=O)(=O)),360.1859,-6.628281429522983,3.538282212977614e-05,SVOC
CC(C(O))(C(=O)(OON(=O)(=O)))C(OO)C(ON(=O)(=O))C(=O),314.1605,-6.273241207587168,6.989684337030771e-05,SVOC
CC(C(O))(C(=O)(OON(=O)(=O)))C(OO)CC(=O)(OON(=O)(=O)),330.1599,-5.87832364724512,0.0001823676778465218,SVOC
CC(C(O))(C(=O))C(O)(C(=O))C(=O),174.1513,-7.774736717148856,1.2210605339836936e-06,SVOC
CC(C(O))(C(=O))C(O)(C(=O))CC(=O),188.1779,-7.38003530956575,3.274013750804244e-06,SVOC
CC(C(O))C(=O)(OON(=O)(=O)),165.1015,-1.5675117442294937,1.865462253514045,IVOC
CC(C(O))C(ON(=O)(=O))C(=O),163.1287,-3.10613686336726,0.05332620807090894,IVOC
CC(C(O))C(OO)(C(=O)(O))C(OO),196.1553,-10.163339382023572,5.620925847315893e-09,LVOC
CC(C(ON(=O)(=O)))(C(=O)(OO))C(=O)C(OO)C(=O),267.1471,-5.230298375579596,0.0006561441778010231,IVOC
CC(C(ON(=O)(=O)))(C(=O)(OO))C(C(=O)(OON(=O)(=O)))CC(=O)C(=O)C,368.2079,-5.792015390044064,0.00024809893680025703,SVOC
CC(C(ON(=O)(=O)))(C(=O)(OO))C(C(ON(=O)(=O)))C(=O)(OO),314.1605,-6.524163043045955,3.9222541161600034e-05,SVOC
CC(C(ON(=O)(=O)))(C(=O)(OO))C(O)(C(=O)(OO))C(=O),283.1465,-10.954420409438814,1.3126168628627123e-09,LVOC
CC(C(ON(=O)(=O)))(C(=O)(OO))C(OO)(C(O))C(=O),269.1629,-9.09152863587622,9.099839950788783e-08,LVOC
CC(C(ON(=O)(=O)))(C(=O)(OO))C(OO)(C(ON(=O)(=O)))C(=O),314.1605,-5.281054902846829,0.0006865052576194561,IVOC
CC(C(ON(=O)(=O)))(C(=O)(OO))C(OO)CC(=O),253.1635,-6.515273638104393,3.2260763700537074e-05,SVOC
CC(C(ON(=O)(=O)))(C(=O)(OON(=O)(=O)))C(C(O))CC(=O),296.1883,-6.441674371247625,4.471371134524501e-05,SVOC
CC(C(ON(=O)(=O)))(C(=O)(OON(=O)(=O)))C(OO)(C(O))C(=O),314.1605,-6.624641686228217,3.112125372236654e-05,SVOC
CC(C(ON(=O)(=O)))(C(=O)(OON(=O)(=O)))C(OO)C(=O)C(=O),312.1446,-3.9464998269628704,0.014736800023659883,IVOC
CC(C(ON(=O)(=O)))(C(=O)(OON(=O)(=O)))OOC(=O)C(=O),298.118,-2.97183558057553,0.13276995542375347,IVOC
CC(C(ON(=O)(=O)))(C(=O))C(C(O))CC(=O),219.1919,-6.372380682615421,3.8814233094370586e-05,SVOC
CC(C(ON(=O)(=O)))(C(=O))C(C(ON(=O)(=O)))C(=O),250.1629,-5.090764155769023,0.0008472389982614192,IVOC
CC(C(ON(=O)(=O)))(C(=O))C(ON(=O)(=O))(C(OO))C(=O),282.1617,-5.80965162244,0.00018255495775444173,SVOC
CC(C(ON(=O)(=O)))(C(=O))C(ON(=O)(=O))(C)C(=O),250.1629,-4.028355991298314,0.00978169467192204,IVOC
CC(C(ON(=O)(=O)))(C(=O))C(OO)(C(ON(=O)(=O)))C(=O),282.1617,-6.510634281506752,3.634217980716672e-05,SVOC
CC(C(ON(=O)(=O)))(C(=O))C(OO)(C)C(=O),221.1647,-5.285991790837644,0.00047782757711458204,IVOC
CC(C(ON(=O)(=O)))(C(=O))C(OO)C(ON(=O)(=O))(C)C(=O),296.1883,-6.520211444145681,3.731673564320134e-05,SVOC
CC(C(ON(=O)(=O)))(C(=O))OOC(=O)C(=O),221.1217,-3.014354940834176,0.08929427485597827,IVOC
CC(C(ON(=O)(=O)))(C(OO))C(C(=O))C(=O)C,235.1913,-5.587281491072484,0.0002539141785927666,SVOC
CC(C(ON(=O)(=O)))C(=O)(OO),165.1015,-1.1706897932243092,4.65166485313822,VOC
CC(C(ON(=O)(=O)))C(C(=O)(OON(=O)(=O)))C(=O)C,266.1623,-2.973466735476704,0.11809377249288473,IVOC
CC(C(ON(=O)(=O)))C(C(=O)(OON(=O)(=O)))C(=O)C(O),282.1617,-5.149039547928924,0.0008356139975943088,IVOC
CC(C(ON(=O)(=O)))C(ON(=O)(=O))(C)C(OO),240.1681,-4.47220940639648,0.003379505106102779,IVOC
CC(C(ON(=O)(=O)))C(OO)(C)C(=O)(OO),225.1534,-3.024192490323088,0.08888596878840584,IVOC
CC(C(OO))(C(=O)(OO))C(=O)C(ON(=O)(=O))C(=O),267.1471,-5.266558382552809,0.0006035861593731611,IVOC
CC(C(OO))(C(=O)(OO))C(=O)CC(=O),206.1501,-5.116042605178173,0.000658700716213536,IVOC
CC(C(OO))(C(=O)(OO))C(C(=O)(OON(=O)(=O)))C(=O),283.1465,-5.523002452861288,0.00035445077952288615,IVOC
CC(C(OO))(C(=O)(OO))C(C(O))CC(=O)(OON(=O)(=O)),299.1889,-7.1430090343035095,8.984287349439144e-06,SVOC
CC(C(OO))(C(=O)(OO))C(C(ON(=O)(=O)))CC(=O)(OON(=O)(=O)),344.1865,-6.245464911180051,8.163494638832307e-05,SVOC
CC(C(OO))(C(=O)(OO))C(O)C(=O),194.1394,-7.218023503007347,4.904981470575233e-06,SVOC
CC(C(OO))(C(=O)(OO))C(ON(=O)(=O))(C)C(=O)(OON(=O)(=O)),330.1599,-4.440638522047739,0.004996121522194014,IVOC
CC(C(OO))(C(=O)(OO))C(ON(=O)(=O))CC(=O),253.1635,-6.593067340253427,2.696999972124573e-05,SVOC
CC(C(OO))(C(=O)(OO))OOC(=O)C(=O)(OON(=O)(=O)),301.1187,-5.701710879437671,0.00024978941930917445,SVOC
CC(C(OO))(C(=O)(OON(=O)(=O)))C(=O)C(O)C(=O),267.1471,-5.957629583611921,0.00012293288434838458,SVOC
CC(C(OO))(C(=O)(OON(=O)(=O)))C(C(=O))CC(ON(=O)(=O))C(=O)C,354.2244,-7.79645450187351,2.36249643861224e-06,SVOC
CC(C(OO))(C(=O)(OON(=O)(=O)))C(ON(=O)(=O))(C(=O))CC(=O)C(=O)C,368.2079,-6.354260774030302,6.797974312319565e-05,SVOC
CC(C(OO))(C(=O)(OON(=O)(=O)))C(OO)C(=O)C(=O),283.1465,-5.804764941895359,0.00018526502815512634,SVOC
CC(C(OO))(C(=O))C(O)(C(=O)(O))CC(=O),220.1767,-10.989217866790275,9.42107980088216e-10,LVOC
CC(C(OO))(C(OO))C(=O),150.1299,-4.998648487391267,0.0006285877294176408,IVOC
CC(C(OO))C(=O),104.1045,-1.966857822939376,0.4689849117219599,IVOC
CC(C)(C(=O)(O))C(=O)C(O)(C)C(=O)(OO),220.1767,-5.964734396100927,9.967452005839059e-05,SVOC
CC(C)(C(=O)(O))C(C(=O)(OO))CC(=O),204.1773,-5.586827960751728,0.0002206615613239216,SVOC
CC(C)(C(=O)(O))C(C(=O)(OO))CC(=O)C(=O)C,246.214,-5.997083326963205,0.00010346098476971864,SVOC
CC(C)(C(=O)(O))C(C(=O)(OON(=O)(=O)))C(O)(C)C(=O)(OO),311.1996,-7.24921782829151,7.317595396020878e-06,SVOC
CC(C)(C(=O)(O))C(C(=O)(OON(=O)(=O)))C(ON(=O)(=O))C,296.1883,-4.754815289094664,0.0021742015499126247,IVOC
CC(C)(C(=O)(O))C(C(=O)(OON(=O)(=O)))CC(=O)C(=O)C,291.2115,-5.355691833679471,0.0005358754715763856,IVOC
CC(C)(C(=O)(O))C(C(=O)(OON(=O)(=O)))CC(O)C(=O)(OON(=O)(=O)),356.1972,-6.463363054434032,5.115341562742835e-05,SVOC
CC(C)(C(=O)(O))C(C(=O)(OON(=O)(=O)))CC(OO)C(=O)C,309.2268,-8.3841737472751,5.329059508790097e-07,SVOC
CC(C)(C(=O)(O))C(C(=O))C(=O)C(O)C(=O)C,230.2146,-5.863359686466372,0.00013161953958986652,SVOC
CC(C)(C(=O)(O))C(C(=O))C(=O)C(OO)C(=O)C,246.214,-8.868039516222922,1.3925808495577827e-07,LVOC
CC(C)(C(=O)(O))C(C(=O))C(O)(C)C(=O)C(=O),230.2146,-8.002268985475062,9.558969332338597e-07,SVOC
CC(C)(C(=O)(O))C(O)(C(=O)(OON(=O)(=O)))CC(ON(=O)(=O))C(=O)C,354.2244,-7.991206010100662,1.508758237506833e-06,SVOC
CC(C)(C(=O)(O))C(O)(C(=O))C(O)(C)C(=O)(O),234.2033,-5.775303855089832,0.0001639971670965288,SVOC
CC(C)(C(=O)(O))C(ON(=O)(=O))(C(=O)(O))C(=O)(OON(=O)(=O)),312.1446,-6.566229681393326,3.537311742786627e-05,SVOC
CC(C)(C(=O)(O))C(ON(=O)(=O))(C(=O))C(O)(C)C(=O)(OO),295.2002,-8.847391423419246,1.7509446395145433e-07,LVOC
CC(C)(C(=O)(O))C(ON(=O)(=O))(C(=O))CC(ON(=O)(=O))C(=O)C,322.2256,-7.681033901879368,2.803324226172939e-06,SVOC
CC(C)(C(=O)(O))C(ON(=O)(=O))(C(=O))CC(OO)C(=O)(OO),311.1996,-9.040970939431038,1.181994026387088e-07,LVOC
CC(C)(C(=O)(O))C(ON(=O)(=O))(C(O))C(=O),221.1647,-6.540570669647036,2.6588407851689047e-05,SVOC
CC(C)(C(=O)(O))C(ON(=O)(=O))(C(O))C(=O)(OON(=O)(=O)),298.1611,-5.347279317446359,0.0005593953546454936,IVOC
CC(C)(C(=O)(O))C(ON(=O)(=O))(C(O))C(ON(=O)(=O)),268.1782,-6.167682845727748,7.608303293815331e-05,SVOC
CC(C)(C(=O)(O))C(ON(=O)(=O))(C(O))CC(=O),235.1913,-7.698908319357255,1.9636321058917517e-06,SVOC
CC(C)(C(=O)(O))C(ON(=O)(=O))(C(O))CC(=O)(OO),267.1901,-7.588517350719838,2.8764061113971847e-06,SVOC
CC(C)(C(=O)(O))C(ON(=O)(=O))(C(O))CC(=O)(OON(=O)(=O)),312.1877,-6.902487614616692,1.631080383184853e-05,SVOC
CC(C)(C(=O)(O))C(ON(=O)(=O))(C(ON(=O)(=O)))C(=O)C,280.1889,-5.208869344854149,0.0007229841434192825,IVOC
CC(C)(C(=O)(O))C(ON(=O)(=O))C(=O)(OO),223.1376,-5.952783246273973,0.00010383331088479307,SVOC
CC(C)(C(=O)(O))C(ON(=O)(=O))C(O)(C)C(=O)C(=O),263.2014,-5.959058769529263,0.00012071927443415407,SVOC
CC(C)(C(=O)(O))C(ON(=O)(=O))C(ON(=O)(=O))C(=O)(OO),298.1611,-5.185486871087898,0.0008119163776786515,IVOC
CC(C)(C(=O)(O))C(OO)(C(=O))C(O)(C)C(=O),234.2033,-9.53578584888432,2.846782925043727e-08,LVOC
CC(C)(C(=O)(O))C(OO)(C(=O))CC(=O)C(=O)C,246.214,-8.349297910650114,4.597926495232166e-07,SVOC
CC(C)(C(=O)(O))C(OO)(C(=O))CC(ON(=O)(=O))C(=O)C,293.2274,-9.594864471539722,3.110908725691175e-08,LVOC
CC(C)(C(=O)(O))C(OO)(C(O))C(ON(=O)(=O)),239.18,-7.535595298805082,2.9085514717040024e-06,SVOC
CC(C)(C(=O)(O))C(OO)(C(ON(=O)(=O)))C(=O)(OON(=O)(=O)),314.1605,-5.878544300494735,0.0001734420787372701,SVOC
CC(C)(C(=O)(O))C(OO)(C(OO))CC(=O),222.1926,-9.56883733822074,2.5028766329640735e-08,LVOC
CC(C)(C(=O)(O))C(OO)C(O)(C)C(=O)(OON(=O)(=O)),283.1895,-7.48067751074648,3.907930459590884e-06,SVOC
CC(C)(C(=O)(O))C(OO)C(ON(=O)(=O))(C)C(=O)(OON(=O)(=O)),328.1871,-6.311527504296868,6.685612375029161e-05,SVOC
CC(C)(C(=O)(O))C(OO)C(OO),180.1559,-7.1420783696909815,5.421473145732807e-06,SVOC
CC(C)(C(=O)(O))C(OO)CC(OO)C(=O)(OON(=O)(=O)),299.1889,-8.22685549093515,7.406911867075906e-07,SVOC
CC(C)(C(=O)(O))OOC(C(=O))C(=O)C,204.1773,-5.106769661280549,0.0006664767232396064,IVOC
CC(C)(C(=O)(OO))C(=O)C(ON(=O)(=O))C(=O)(OO),267.1471,-4.029299537681556,0.01042312911192274,IVOC
CC(C)(C(=O)(OO))C(=O)CC(=O),174.1513,-6.282717506895242,3.791022873993833e-05,SVOC
CC(C)(C(=O)(OO))C(=O)CC(=O)(OO),206.1501,-9.546740345665908,2.4433765145199662e-08,LVOC
CC(C)(C(=O)(OO))C(C(=O)(OON(=O)(=O)))C(ON(=O)(=O))C,312.1877,-2.296364762416104,0.6585643490184063,IVOC
CC(C)(C(=O)(OO))C(C(=O)(OON(=O)(=O)))CC(=O)C(=O)C(ON(=O)(=O)),368.2079,-5.406727899316964,0.0006024380496894806,IVOC
CC(C)(C(=O)(OO))C(C(=O))C(O)(C)C(=O)(O),234.2033,-6.793686100055,1.5720056445051485e-05,SVOC
CC(C)(C(=O)(OO))C(C(=O))C(O)C(=O)(O),220.1767,-7.924896321771206,1.092501966829823e-06,SVOC
CC(C)(C(=O)(OO))C(C(=O))C(ON(=O)(=O))(C)C(ON(=O)(=O))C(=O),338.225,-5.614432028217149,0.0003430211260381742,IVOC
CC(C)(C(=O)(OO))C(C(=O))C(ON(=O)(=O))C(=O)C(=O)C,291.2115,-5.114168834204569,0.000934516294308496,IVOC
CC(C)(C(=O)(OO))C(C(=O))CC(=O)(OO),220.1767,-4.308345788554442,0.004518276045150928,IVOC
CC(C)(C(=O)(OO))C(C(O))C(ON(=O)(=O))(C)C(=O)(OON(=O)(=O)),342.2137,-5.227859751097708,0.0008452493233977259,IVOC
CC(C)(C(=O)(OO))C(C(O))CC(=O)(OO),222.1926,-4.599673979040104,0.002331324903536418,IVOC
CC(C)(C(=O)(OO))C(C(O))CC(=O)(OON(=O)(=O)),267.1901,-6.57252436862842,2.98430485124559e-05,SVOC
CC(C)(C(=O)(OO))C(C)C(=O)(OON(=O)(=O)),237.1641,-1.7191485743057937,1.8899380397305925,IVOC
CC(C)(C(=O)(OO))C(O)(C(=O))CC(=O)C(=O)C,246.214,-5.08326712867912,0.0008483846577637613,IVOC
CC(C)(C(=O)(OO))C(O)(C)C(=O),176.1672,-3.786829727253316,0.012012752116718877,IVOC
CC(C)(C(=O)(OO))C(ON(=O)(=O))(C(=O)(OO))C(=O),267.1471,-6.104077052205561,8.774464129811835e-05,SVOC
CC(C)(C(=O)(OO))C(ON(=O)(=O))(C(=O))C(=O),235.1483,-5.74285824001606,0.00017743152872419374,SVOC
CC(C)(C(=O)(OO))C(ON(=O)(=O))(C(=O))C(OO)C,267.1901,-7.186339323370833,7.2615315756161035e-06,SVOC
CC(C)(C(=O)(OO))C(ON(=O)(=O))(C(=O))CC(ON(=O)(=O))C(=O)(OO),356.1972,-7.995947365634048,1.5006877126300642e-06,SVOC
CC(C)(C(=O)(OO))C(ON(=O)(=O))(C(=O))CC(OO)C(=O)C,309.2268,-9.097170227371365,1.0319391517068648e-07,LVOC
CC(C)(C(=O)(OO))C(ON(=O)(=O))(C(ON(=O)(=O)))C(=O),282.1617,-2.869988050328096,0.15887560009436652,IVOC
CC(C)(C(=O)(OO))C(ON(=O)(=O))(C(OO))C(=O),253.1635,-8.731962171322394,1.9587820289984248e-07,LVOC
CC(C)(C(=O)(OO))C(ON(=O)(=O))(C(OO))CC(=O)(OON(=O)(=O)),344.1865,-5.896657484696623,0.00018225671503589722,SVOC
CC(C)(C(=O)(OO))C(ON(=O)(=O))C(=O)C(=O)(OO),267.1471,-6.330926131930137,5.2044102458035544e-05,SVOC
CC(C)(C(=O)(OO))C(ON(=O)(=O))C(O)C(=O)(OO),269.1629,-11.055815554629651,9.87977001886423e-10,LVOC
CC(C)(C(=O)(OO))C(ON(=O)(=O))C(OO)(C)C(=O)(OON(=O)(=O)),344.1865,-4.766570956405709,0.0024590653291698965,IVOC
CC(C)(C(=O)(OO))C(ON(=O)(=O))CC(=O)(OO),253.1635,-4.299879439432798,0.00529747410872991,IVOC
CC(C)(C(=O)(OO))C(OO)(C(=O)(OON(=O)(=O)))CC(ON(=O)(=O))C(=O)C,386.2232,-7.345894236556515,7.2692785745851545e-06,SVOC
CC(C)(C(=O)(OO))C(OO)(C(=O))CC(ON(=O)(=O))C(=O)(O),311.1996,-9.83364328723852,1.9052103576717378e-08,LVOC
CC(C)(C(=O)(OO))C(OO)(C(=O))CC(ON(=O)(=O))C(=O)C,309.2268,-9.71882015923987,2.46606294759246e-08,LVOC
CC(C)(C(=O)(OO))C(OO)=C(OO),194.1394,-5.595498057175305,0.000205666149351645,SVOC
CC(C)(C(=O)(OO))C(OO)C(=O),178.14,-3.614454481836471,0.018065673507707714,IVOC
CC(C)(C(=O)(OO))C(OO)C(=O)C(=O)(OON(=O)(=O)),283.1465,-6.080890676694685,9.809970738952061e-05,SVOC
CC(C)(C(=O)(OO))C(OO)C(O)C(=O),208.166,-4.957980283251814,0.000957142729806064,IVOC
CC(C)(C(=O)(OO))C(OO)C(ON(=O)(=O))C(=O),253.1635,-5.752680964495758,0.00018675288418514382,SVOC
CC(C)(C(=O)(OO))C(OO)CC(O)C(=O)(OON(=O)(=O)),299.1889,-5.424573432652093,0.000469806731769945,IVOC
CC(C)(C(=O)(OO))OOC(C(=O))C(=O)C,220.1767,-7.830480391015708,1.3578073594334099e-06,SVOC
CC(C)(C(=O)(OON(=O)(=O)))C(C(=O)(O))CC(O)C(=O)(OON(=O)(=O)),356.1972,-6.438802381868412,5.41296613945035e-05,SVOC
CC(C)(C(=O)(OON(=O)(=O)))C(C(=O)(OO))C(ON(=O)(=O))(C)C(=O)C(=O),368.2079,-3.8707490636393898,0.020696229402063726,IVOC
CC(C)(C(=O)(OON(=O)(=O)))C(C(=O))C(ON(=O)(=O))C,280.1889,-3.312785572051971,0.056913139754191974,IVOC
CC(C)(C(=O)(OON(=O)(=O)))C(C(=O))C(OO)(C)C(=O),279.2008,-6.038785897285914,0.0001065805487819122,SVOC
CC(C)(C(=O)(OON(=O)(=O)))C(C(=O))CC(OO)C(=O)(O),295.2002,-8.668211858542614,2.645160202056736e-07,LVOC
CC(C)(C(=O)(OON(=O)(=O)))C(C(=O))CC(OO)C(=O)(OO),311.1996,-5.979254950747584,0.00013624835590021091,SVOC
